country,year,P_it,qty_standardized_kg,qty_ln,g_it
BDI,2018,0.7536815580717136,335697.0,12.723964246377703,0.08334676963920273
BDI,2019,0.7292224609016136,370092.0,12.821506902361104,0.09754265598340162
BDI,2020,0.6323262684216936,459784.0,13.038512092967617,0.21700519060651224
BDI,2021,0.8414840579325271,602494.0,13.308832985791136,0.2703208928235199
BDI,2022,1.2068173376061024,662802.0,13.404231582031501,0.09539859624036495
BEL,2001,0.19262203971585523,15199690359.0,23.444540893472727,
BEL,2002,0.16865907990788406,19203711296.0,23.67836939396742,0.23382850049469184
BEL,2003,0.20691665172647744,23824848831.0,23.89399494149278,0.215625547525363
BEL,2004,0.2247336656532523,33526210228.0,24.23559336473179,0.34159842323900946
BEL,2005,0.22603895146984312,54277044705.0,24.717367225055046,0.48177386032325487
BEL,2006,0.2326374351128069,61865088596.0,24.84822186069732,0.1308546356422724
BEL,2007,0.19334661597520353,58536700324.0,24.792919750444547,-0.05530211025277154
BEL,2008,0.2863197882408498,63867915167.0,24.880082962167833,0.08716321172328634
BEL,2009,0.4885405917243071,24095883082.0,23.905306836377488,-0.9747761257903456
BEL,2010,0.41013245979577817,31142201122.286,24.161829685577594,0.25652284920010615
BEL,2011,0.5343552342107947,31049876546.303,24.15886066935352,-0.0029690162240747497
BEL,2012,0.5537042021416987,27569938704.403,24.039991838708083,-0.11886883064543596
BEL,2013,0.5815472216495539,30871751064.762,24.15310739768595,0.11311555897786718
BEL,2014,0.487801912960563,27519783459.464,24.038170981501818,-0.11493641618413264
BEL,2015,0.3529293176666414,29506115206.753998,24.10786337395372,0.06969239245190195
BEL,2016,0.2562758406444445,30074635913.251,24.12694799277381,0.019084618820091492
BEL,2017,0.3242317315269707,32021377558.94,24.1896695654178,0.06272157264398714
BEL,2018,0.4141856862223844,33000556940.411,24.219790275252628,0.030120709834829285
BEL,2019,0.24761136136862888,29739496932.704,24.11574186232439,-0.10404841292823619
BEL,2020,0.1761742254128652,26429276123.674,23.997738176752957,-0.11800368557143415
BEL,2021,0.6326653674584667,30723256569.749,24.14828574773727,0.15054757098431182
BEL,2022,1.4478657997315605,44417438431.08,24.516897986732328,0.368612238995059
BEL,2023,0.7144666446002523,36452257697.649,24.31926923306175,-0.1976287536705783
BEL,2024,0.5534386599106536,29474899719.07,24.106804881127246,-0.21246435193450353
BEN,2002,0.33629171196176905,4375933.0,15.291630312180637,
BEN,2003,0.390099739726313,4604384.0,15.34251945107999,0.05088913889935398
BEN,2004,0.47238694043601953,5489341.0,15.518318769850891,0.17579931877090083
BEN,2005,0.5643467317731594,6297375.0,15.655643437865418,0.1373246680145268
BEN,2006,0.6286967674201155,6774094.0,15.728616188850525,0.07297275098510703
BEN,2007,0.7074873826929475,8199848.0,15.919626175477312,0.1910099866267867
BEN,2008,0.5718296654146953,8784546.0,15.988504599269637,0.06887842379232545
BEN,2009,0.6400374837396248,10647817.0,16.180865452583326,0.1923608533136889
BEN,2010,0.8289981408999816,15080953.0,16.528943114833755,0.3480776622504287
BEN,2011,1.05614837328814,11687872.0,16.274062280949558,-0.25488083388419724
BEN,2012,0.33552459503565335,15721384.0,16.570532381802447,0.29647010085288983
BEN,2013,0.6688334389459178,16819334.0,16.638039616005763,0.06750723420331539
BEN,2014,0.7000345107852405,29431379.0,17.197571976060594,0.5595323600548312
BEN,2015,0.6276158317230338,24867527.0,17.029073373762614,-0.16849860229797997
BEN,2016,0.56325339498566,29160727.0,17.188333396206843,0.15926002244422932
BEN,2017,0.6840071956699665,32822656.0,17.306629566616337,0.11829617040949358
BEN,2018,0.7002731043314793,24359599.0,17.00843653925833,-0.2981930273580069
BEN,2019,3.4741705884113445,14990403.04,16.5229207569755,-0.48551578228283176
BEN,2020,0.5145961943747952,23326292.954,16.965091735272846,0.44217097829734797
BEN,2021,0.74009386253114,26670312.1,17.09906159837694,0.1339698631040953
BEN,2022,0.8383646640799264,16845912.0,16.639618574051806,-0.45944302432513595
BEN,2023,0.7063328065894868,21206386.0,16.86981292069777,0.2301943466459626
BFA,2001,0.4363859836620678,17023819.0,16.650124039018117,
BFA,2002,0.4275243512008729,8756755.0,15.985335960495075,-0.664788078523042
BFA,2003,0.47672017174506176,9903982.0,16.108447456457366,0.12311149596229143
BFA,2004,0.6005609691637467,11495106.0,16.25743193753751,0.14898448108014506
BFA,2005,0.7366352100013259,12610968.0,16.3500774694675,0.09264553192998903
BFA,2006,0.7882922734738116,16378007.0,16.61144995621479,0.2613724867472911
BFA,2007,0.8094361106121805,21518245.0,16.8844117378877,0.2729617816729082
BFA,2008,0.9891817714078273,26080928.0,17.07671487721176,0.19230313932406062
BFA,2009,0.7556427909214212,26820189.0,17.10466548277284,0.027950605561080977
