country,year,ovi_gas,ovi_oil
CHL,2016,3.5292323268657255,0.7189985005725879
CHL,2017,3.718877813372198,0.7046656003115992
CHL,2018,3.704315393435776,0.6800875459922553
CHL,2019,3.205866687397201,0.6818567050173205
CHL,2020,3.348603341826119,0.746137344521807
CHL,2021,3.060268724729355,0.678539765103677
CHL,2022,2.8737922234994873,0.6272970810090029
CHL,2023,2.750018515351453,0.63429713529692
Colombia,2001,3.8014921964999626,15.907952260492978
Colombia,2002,3.763666403499964,16.048835650371398
Colombia,2003,3.926454742751692,16.09864990233889
Colombia,2004,3.6801464173367298,15.009155630436592
Colombia,2005,3.502300681034688,15.101784190947615
Colombia,2006,3.3374865313389384,14.027346410530184
Colombia,2007,3.15249777609798,13.632369314613843
Colombia,2008,3.1033238221444654,13.882742879141215
Colombia,2009,2.6943757704895845,13.744380181364509
Colombia,2010,2.581667274675454,12.956377773810257
Colombia,2011,2.651451752609649,12.201052606485453
Colombia,2012,2.385091912210868,11.493609102645518
Colombia,2013,2.154861647904756,10.858075184314853
Colombia,2014,1.9832144530603752,10.2347179034791
Colombia,2015,2.0136979072584555,10.162604516524802
Colombia,2016,1.8707443354737847,9.159258961085111
Colombia,2017,1.9083702300851908,9.213186105541224
Colombia,2018,1.7735385064747609,8.789074199725345
Colombia,2019,1.7541319905793555,8.752783451990165
Colombia,2020,1.7204596447602796,10.49798129362864
Colombia,2021,1.7880493279766143,8.917212322671235
Colombia,2022,1.7939588500592216,7.668335633690615
Colombia,2023,1.7294529836965145,7.953617498339263
Ecuador,2001,3.5776776963363366,8.12292979935435
Ecuador,2002,8.986509705243664,8.167028712906875
Ecuador,2003,5.149608184169944,7.933566244607948
Ecuador,2004,2.2123486918321733,7.571603290183438
Ecuador,2005,2.154743553480456,6.918552774313233
Ecuador,2006,1.9720205600015424,6.51420307248675
Ecuador,2007,2.176175629039713,6.403859751167277
Ecuador,2008,2.3857664586196177,6.222547683564647
Ecuador,2009,2.0242607496997183,6.137948527360328
Ecuador,2010,1.9227592271249103,5.309420852529535
Ecuador,2011,2.122133797322267,5.175645258372076
Ecuador,2012,1.5888516224016702,5.023281319977901
Ecuador,2013,1.3980562950987012,4.730040700096384
Ecuador,2014,1.363815490723777,4.494733069112554
Ecuador,2015,1.4493932559174412,4.6036240994622855
Ecuador,2016,1.3426467235693238,4.881168488811044
Ecuador,2017,1.370055151461263,4.93484632558827
Ecuador,2018,1.5329892804551375,4.584229666946621
Ecuador,2019,1.7191330604295525,4.694073531883481
Ecuador,2020,2.0156393769172265,5.763169281184638
Ecuador,2021,1.9075615252081208,4.706116239053847
Ecuador,2022,2.216726620128187,4.313792634448215
Ecuador,2023,2.434967598475025,4.103687054411529
PER,2001,79.68259773955775,3.4675613002039274
PER,2002,66.7026270670506,3.4747949490851298
PER,2003,56.37200987310968,3.648352886101446
PER,2004,34.282047864693446,3.317109339622195
PER,2005,19.436675253765785,3.318830907514064
PER,2006,16.607884216483434,3.4372709925032656
PER,2007,11.019327670408048,3.2767032331336217
PER,2008,8.679589741640447,2.93070850175479
PER,2009,8.4867822695453,2.843285668705349
PER,2010,5.231917509404456,2.675251062100346
PER,2011,4.50937302099714,2.417921159709627
PER,2012,4.135484269600039,2.3771649210807784
PER,2013,4.233682237365992,2.2512405161722535
PER,2014,3.8184002383895046,2.281031233378255
PER,2015,3.712740592969084,2.137454029827768
PER,2016,3.341097870810835,2.0145434962358384
PER,2017,3.7876679010012744,1.9660476377392109
PER,2018,3.535965973945972,1.909480059177152
PER,2019,3.4558568807696584,1.854687342652392
PER,2020,3.4733333236472395,2.3879370926239742
PER,2021,3.1736221685086368,1.94357161927098
PER,2022,2.888002826606197,1.8580738189831645
PER,2023,2.8230701623871375,1.8062378085309776
VEN,2001,1.3946474705029763,13.155998977248023
VEN,2002,1.4524397809151548,12.44121015435712
VEN,2003,1.6362116474228745,14.8279304120257
VEN,2004,1.4529766799716453,13.857718138905732
VEN,2005,1.5052263975562417,12.57146314354839
VEN,2006,1.3109650782858326,11.677877391761776
VEN,2007,1.229281452342563,11.16865516543829
VEN,2008,1.3126728437025563,10.177600118392691
VEN,2009,1.3388638031658906,9.72448150554951
VEN,2010,1.465185964844691,9.65748770835194
VEN,2011,1.374637282098261,9.286708510335751
VEN,2012,1.3235467827110252,8.567619437133088
VEN,2013,1.4180642536802743,8.399947576845737
VEN,2014,1.34634967098665,9.02077254142542
VEN,2015,1.2368758897126535,10.262415977358426
VEN,2016,1.2302163909837196,11.62568666667131
VEN,2017,1.1866659955725365,13.331945980052714
VEN,2018,1.448861655751764,17.17067020916582
VEN,2019,1.7911835016540285,17.75298202279829
VEN,2020,2.1247397811232793,31.77582306149602
VEN,2021,1.6326856185426122,29.51702408154549
VEN,2022,1.5766938747910224,24.036425463311147
VEN,2023,1.5433455309850963,20.183798016416073
Austria,2001,8.076578505382228,0.6037737411760556
Austria,2002,8.215004339285963,0.5904401086663363
Austria,2003,7.468534710812092,0.5566381163719765
Austria,2004,7.397340831577495,0.5492165929502625
Austria,2005,7.0258531582973465,0.5439984235002341
Austria,2006,7.476685484242691,0.5390194940204907
Austria,2007,7.902383755390214,0.5565047526809695
Austria,2008,7.381580337155223,0.5708994247226477
Austria,2009,7.579361313111208,0.5973804423738973
Austria,2010,6.963650760989493,0.5795521538901219
Austria,2011,7.403417098009863,0.6148784735174336
Austria,2012,7.761962814541875,0.6243599943830711
Austria,2013,8.162988063231234,0.6109150148796582
Austria,2014,8.91232645745663,0.628150486231261
Austria,2015,8.401037679962105,0.6210301026967159
Austria,2016,8.024303459840699,0.6069463459912123
Austria,2017,7.38052315479516,0.6045039332631852
Austria,2018,7.70586982817842,0.5935229698248524
Austria,2019,7.521005538904902,0.5799762400678102
Austria,2020,7.850160412057424,0.6690849472297208
Austria,2021,7.425069180963703,0.6316376846378154
Austria,2022,8.459717682979525,0.6582469734968462
Austria,2023,9.72788204253271,0.6589163396914411
Czech Republic,2001,0.5297275511770063,1.9185925367118952
Czech Republic,2002,0.5481621697155707,1.9721768282051304
Czech Republic,2003,0.5425591262039408,1.8455062059208505
Czech Republic,2004,0.5463419880113484,1.6848297310594718
Czech Republic,2005,0.5523319246983387,1.6176346136714423
Czech Republic,2006,0.5603264473776307,1.6438774700198615
Czech Republic,2007,0.5877968232729966,1.6566897760282049
Czech Republic,2008,0.593132056175802,1.6300217102938237
Czech Republic,2009,0.6253226442107181,1.665968446078129
Czech Republic,2010,0.5272736127614791,1.7494221385816702
Czech Republic,2011,0.6248725474097129,1.712275767453089
Czech Republic,2012,0.6205936988160862,1.737540905328805
Czech Republic,2013,0.6125258098097628,1.8120429575286303
Czech Republic,2014,0.6882523778915807,1.7061694755545376
Czech Republic,2015,0.6563339430017953,1.7767209565182582
Czech Republic,2016,0.6064230523457347,1.8969602111977293
Czech Republic,2017,0.5908692408530243,1.596382084453374
Czech Republic,2018,0.6198804241061135,1.587088559703911
Czech Republic,2019,0.5944056056270473,1.5610149619373463
Czech Republic,2020,0.5847527374483978,1.7898358187230092
Czech Republic,2021,0.5456130842434759,1.6252315632209515
Czech Republic,2022,0.6708371840878588,1.696022324486666
Czech Republic,2023,0.7388423959036784,1.7149036861403473
FRA,2001,2.806618412833092,0.0508510641489221
FRA,2002,2.8113906126196757,0.0522408770591337
FRA,2003,2.680276522565487,0.052199266576157
FRA,2004,2.6248427451494782,0.0518650154062937
FRA,2005,2.568726074812785,0.0525587079104784
FRA,2006,2.659702097717163,0.0526424100854743
FRA,2007,2.738114449130812,0.0534540808557268
FRA,2008,2.6421624310323515,0.0541952582534108
FRA,2009,2.7399416512784596,0.0562499228230077
FRA,2010,2.47275084256883,0.0579283111019591
FRA,2011,2.848983834372083,0.0588909975503243
FRA,2012,2.757621319677139,0.0607709620340221
FRA,2013,2.714930735974714,0.0611906456176959
FRA,2014,3.2330748714094995,0.0630073515305269
FRA,2015,3.0074902713328853,0.0619769538159763
FRA,2016,2.7523175793341648,0.0632143234721661
FRA,2017,2.7378224467668018,0.0620353255762798
FRA,2018,2.860998074530228,0.0635398855652997
FRA,2019,2.8070270874339043,0.0637593767361712
FRA,2020,3.020008818221154,0.076128131010951
FRA,2021,2.8475038785503046,0.070428786907594
FRA,2022,3.171525950652468,0.070459765200784
FRA,2023,3.5988303893142453,0.071095340747738
DEU,2001,4.160085892123432,1.2305817610660572
DEU,2002,4.1665379255931745,1.2718524044659285
DEU,2003,4.116599311433269,1.295251763458488
DEU,2004,4.095785596383241,1.3098155327574728
DEU,2005,4.029549980254283,1.3242534996202515
DEU,2006,3.9539644731443944,1.3159578533231344
DEU,2007,4.104327769118584,1.442866810827811
DEU,2008,4.0646864579470465,1.3723613107400818
DEU,2009,4.308793981389496,1.4256821298694549
DEU,2010,4.130655577160538,1.404662280761663
DEU,2011,4.4989951858236354,1.4499746045281858
DEU,2012,4.48516521790352,1.458099922461051
DEU,2013,4.281198636451007,1.4261474845455524
DEU,2014,4.923091728093268,1.4629157297146118
DEU,2015,4.727419477102006,1.467784187732179
DEU,2016,4.28571681014552,1.442320599471311
DEU,2017,4.1463224830105885,1.352285572269194
DEU,2018,4.237494928211954,1.4241912370195318
