country,year,ovi_gas,lng_capacity_bcm,pipeline_capacity_bcm,total_capacity_bcm,gas_consumption_bcm
Taiwan,2018,0.825880807032061,4.08,15.462105472000001,19.542105472000003,23.6621378116629
Taiwan,2019,0.9571056243559105,6.800000000000001,15.462105472000001,22.262105472000002,23.259820970106
Taiwan,2020,0.8946187377547146,6.800000000000001,15.462105472000001,22.262105472000002,24.884461427526904
Taiwan,2021,0.8157469042442554,6.800000000000001,15.462105472000001,22.262105472000002,27.29045658178086
Taiwan,2022,0.7931955484853276,6.800000000000001,15.462105472000001,22.262105472000002,28.066352004258384
Taiwan,2023,0.7965847511248549,6.800000000000001,15.462105472000001,22.262105472000002,27.946939030107906
Taiwan,2024,0.7511247527877094,6.800000000000001,15.462105472000001,22.262105472000002,29.638359526
Turkmenistan,2011,1.4082295744167905,0.0,29.2,29.2,20.73525547998308
Turkmenistan,2012,1.2729722415247853,0.0,29.2,29.2,22.938442055125883
Turkmenistan,2013,1.5105106033517859,0.0,29.2,29.2,19.33121153549397
Turkmenistan,2014,1.4627062940165039,0.0,29.2,29.2,19.962996070672908
Turkmenistan,2015,2.3319660027077513,0.0,59.2,59.2,25.386304916649813
Turkmenistan,2016,2.357156592382619,0.0,59.2,59.2,25.115005168222833
Turkmenistan,2017,2.3910612918584717,0.0,59.2,59.2,24.75888016822284
Turkmenistan,2018,2.0850701298701297,0.0,59.2,59.2,28.39233038348083
Turkmenistan,2019,2.1335646749476713,0.0,59.2,59.2,27.746991077948913
Turkmenistan,2020,1.728303884335368,0.0,59.2,59.2,34.25323551984366
Turkmenistan,2021,1.654296364908718,0.0,59.2,59.2,35.78560725621046
Turkmenistan,2022,1.5771332315485151,0.0,59.2,59.2,37.536460976016734
Turkmenistan,2023,1.6772123151071732,0.0,59.2,59.2,35.29666427247593
Turkmenistan,2024,2.07551302810044,0.0,59.2,59.2,28.523068368393368
UKR,2014,0.24803365648436065,0.0,10.0,10.0,40.31710914454278
UKR,2015,0.3126104664566204,0.0,10.0,10.0,31.988692232055058
UKR,2016,0.31826005319981215,0.0,10.0,10.0,31.420845624385453
UKR,2017,0.33122989862801777,0.0,10.0,10.0,30.190511307767945
UKR,2018,0.32712798037875435,0.0,10.0,10.0,30.569075712881023
UKR,2019,0.35338574469009254,0.0,10.0,10.0,28.297689282202555
UKR,2020,0.34084625052366985,0.0,10.0,10.0,29.338741396263522
UKR,2021,0.36688311688311687,0.0,10.0,10.0,27.256637168141594
UKR,2022,0.5474732521364645,0.0,10.0,10.0,18.265732546706
UKR,2023,0.5336481700118062,0.0,10.0,10.0,18.73893805309735
UKR,2024,0.501408423330538,0.0,10.0,10.0,19.9438213135239
USA,2000,0.06847486380094993,2.72,40.308964800000005,43.028964800000004,628.3906591633568
USA,2001,0.20034610239053202,2.72,117.61949216000002,120.33949216000002,600.6580149257101
USA,2002,0.2614140454927469,2.72,159.38578107200001,162.105781072,620.1112138655066
USA,2003,0.2735017318049619,2.72,161.98002470400002,164.70002470400001,602.1900615292997
USA,2004,0.27239905373977324,2.72,161.98002470400002,164.70002470400001,604.6277417003818
USA,2005,0.3010282620264915,2.72,176.44990950400003,179.16990950400003,595.1929838675163
USA,2006,0.30721156311795167,2.72,177.48347270400004,180.20347270400003,586.5777670445699
USA,2007,0.31430857747433544,2.72,193.45202414400003,196.17202414400003,624.1383093021643
USA,2008,0.6672864020919442,44.064,375.58653124800003,419.65053124800005,628.8911776598396
USA,2009,0.8201745510459485,44.064,462.4988607360001,506.5628607360001,617.6281135399689
USA,2010,0.8692145402279922,44.064,519.355172368,563.419172368,648.1934508599188
USA,2011,0.9398378716167874,44.064,574.547447248,618.611447248,658.210810534601
USA,2012,0.9092617286848954,44.064,581.61970680032,625.68370680032,688.1227781414196
USA,2013,0.8849554405606648,44.064,581.61970680032,625.68370680032,707.0228376740836
USA,2014,0.9208141294718047,44.064,621.0036325363201,665.06763253632,722.2604554491519
USA,2015,0.9270782384827364,44.064,645.2923677363201,689.3563677363201,743.5794942879105
USA,2016,0.9338792713961274,44.064,655.5039721523201,699.5679721523201,749.0989398517032
USA,2017,1.7194480943668229,44.064,1228.0236458953023,1272.0876458953023,739.8232316886201
USA,2018,1.7627174322449108,44.064,1404.8249668873023,1448.8889668873023,821.9632598981382
USA,2019,1.861567968140783,44.064,1540.1302046084222,1584.1942046084223,850.9999267932268
USA,2020,2.0205525994817606,45.56,1642.2565844004223,1687.8165844004222,835.324249828151
USA,2021,2.164001970278377,45.56,1764.4650971684223,1810.0250971684222,836.4248840936041
USA,2022,2.13871727572986,45.56,1837.3832909973823,1882.9432909973823,880.4077623372672
USA,2023,2.1438709878109194,45.56,1859.1397963573822,1904.6997963573822,888.4395596501112
USA,2024,2.20522837034637,45.56,1943.9953350773824,1989.5553350773823,902.1992288104327
Uzbekistan,2003,0.02195606591210987,0.0,1.0,1.0,45.5455
Uzbekistan,2004,0.02173104034639278,0.0,1.0,1.0,46.01712500000001
Uzbekistan,2005,0.021312021312021312,0.0,1.0,1.0,46.921875
Uzbekistan,2006,0.3181082087505737,0.0,13.775,13.775,43.302875
Uzbekistan,2007,0.2941160771000475,0.0,13.775,13.775,46.83525
Uzbekistan,2008,0.3121415117053067,0.0,13.775,13.775,44.130625
Uzbekistan,2009,0.5394474492530836,0.0,23.775,23.775,44.072874999999996
Uzbekistan,2010,0.5398011079829261,0.0,23.775,23.775,44.044
Uzbekistan,2011,0.502044366682005,0.0,23.775,23.775,47.3563724200875
Uzbekistan,2012,0.5141819046898147,0.0,23.775,23.775,46.2385
Uzbekistan,2013,0.5151470010698372,0.0,23.775,23.775,46.151875000000004
Uzbekistan,2014,0.4897164690979124,0.0,23.775,23.775,48.5485
Uzbekistan,2015,0.5130072419792046,0.0,23.775,23.775,46.344375
Uzbekistan,2016,0.5487354053237976,0.0,23.775,23.775,43.326892650513145
Uzbekistan,2017,0.5309036986046018,0.0,23.775,23.775,44.78213292257881
Uzbekistan,2018,0.5355015063382409,0.0,23.775,23.775,44.39763421502479
Uzbekistan,2019,0.5330932941188025,0.0,23.775,23.775,44.598197468043224
Uzbekistan,2020,0.5449766290706605,0.0,23.775,23.775,43.625723988463704
Uzbekistan,2021,0.5012863165389938,0.0,23.775,23.775,47.42798519646128
Uzbekistan,2022,0.4930030696619465,0.0,23.775,23.775,48.22485185802713
Uzbekistan,2023,0.5066443896625105,0.0,23.775,23.775,46.92640535472458
Uzbekistan,2024,0.4354755372694154,0.0,23.775,23.775,54.595489218700095
Vietnam,2002,3.0224525043177897,0.0,7.0,7.0,2.316
Vietnam,2003,3.0568419765540216,0.0,7.0,7.0,2.2899450000000003
Vietnam,2004,1.7437225986448783,0.0,7.0,7.0,4.0144
Vietnam,2005,1.1263798152737101,0.0,7.0,7.0,6.214600000000001
Vietnam,2006,1.0362694300518134,0.0,7.0,7.0,6.755
Vietnam,2007,1.3172916483709494,0.0,9.0,9.0,6.8322
Vietnam,2008,1.5200645060101277,0.0,11.0,11.0,7.236535000000001
Vietnam,2009,1.4230916018189699,0.0,11.0,11.0,7.7296499999999995
Vietnam,2010,1.2123977590480695,0.0,11.0,11.0,9.07293
Vietnam,2011,1.3442174210577766,0.0,11.0,11.0,8.183200000000001
Vietnam,2012,1.2184889075970013,0.0,11.0,11.0,9.027575
Vietnam,2013,1.1690045872802737,0.0,11.0,11.0,9.409715
Vietnam,2014,1.1164509040714934,0.0,11.0,11.0,9.85265
Vietnam,2015,1.722190358611438,0.0,17.716,17.716,10.2869
Vietnam,2016,1.7303062415455164,0.0,17.716,17.716,10.23865
Vietnam,2017,1.8607895016012497,0.0,17.716,17.716,9.52069
Vietnam,2018,1.8340209013784143,0.0,17.716,17.716,9.659650000000001
Vietnam,2019,1.7998577669409734,0.0,17.716,17.716,9.843
Vietnam,2020,2.0042084304364547,0.0,17.716,17.716,8.839400000000001
Vietnam,2021,2.460931531206157,0.0,17.716,17.716,7.1989
Vietnam,2022,2.4465192633252957,1.36,17.716,19.076,7.797200000000002
Vietnam,2023,3.271852750805413,1.36,22.216,23.576,7.205703249999999
Vietnam,2024,3.8657029606044273,1.36,22.216,23.576,6.0987614
ZAF,2004,2.2940408307910136,0.0,5.5843419696,5.5843419696,2.4342818552512204
ZAF,2005,1.6160757830953636,0.0,5.5843419696,5.5843419696,3.4554951123046878
ZAF,2006,1.491276918011504,0.0,5.5843419696,5.5843419696,3.74467136328125
ZAF,2007,1.4731028557172947,0.0,5.5843419696,5.5843419696,3.7908703712890626
ZAF,2008,1.4238794878348153,0.0,5.5843419696,5.5843419696,3.9219203712890627
ZAF,2009,1.6800089488194332,0.0,5.5843419696,5.5843419696,3.3239953712890626
ZAF,2010,1.354746723172376,0.0,5.5843419696,5.5843419696,4.122056081835938
ZAF,2011,1.3044634691072698,0.0,5.5843419696,5.5843419696,4.280949295898437
ZAF,2012,1.281597536191547,0.0,5.5843419696,5.5843419696,4.3573288898437506
ZAF,2013,1.3773641522381557,0.0,5.5843419696,5.5843419696,4.054368600000001
ZAF,2014,1.2992206220138753,0.0,5.5843419696,5.5843419696,4.298224547070313
ZAF,2015,1.2930827741071032,0.0,5.5843419696,5.5843419696,4.318626836132813
ZAF,2016,1.5280074526597298,0.0,5.5843419696,5.5843419696,3.654656238671874
ZAF,2017,1.3922825855046888,0.0,5.5843419696,5.5843419696,4.0109256753906255
ZAF,2018,1.2660648592847927,0.0,5.5843419696,5.5843419696,4.4107866422851565
ZAF,2019,1.310517147958193,0.0,5.5843419696,5.5843419696,4.261174283984376
ZAF,2020,1.4064477286853847,0.0,5.5843419696,5.5843419696,3.9705293383492597
ZAF,2021,1.3298288170342192,0.0,5.5843419696,5.5843419696,4.1992938475
ZAF,2022,1.3079644919856155,0.0,5.5843419696,5.5843419696,4.2694904975
ZAF,2023,1.1769063184447845,0.0,5.5843419696,5.5843419696,4.7449332900000005
ZAF,2024,1.1704680451483807,0.0,5.5843419696,5.5843419696,4.771033256949847
