typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20010101,2001,52,2001,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7855655544,FALSE,18,TJ,426268.55,FALSE,7855655544,FALSE,0,FALSE,1409117789,0,1409117789,0,FALSE,TRUE
C,A,20010101,2001,52,2001,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1327365,FALSE,-1,N/A,,FALSE,1327365,FALSE,,FALSE,427298,,427298,0,FALSE,FALSE
C,A,20010101,2001,52,2001,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,144430,FALSE,-1,N/A,,FALSE,144430,FALSE,,FALSE,127622,,127622,0,FALSE,FALSE
C,A,20010101,2001,52,2001,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54,FALSE,7,l,48,FALSE,54,FALSE,0,FALSE,272.873,0,272.873,0,FALSE,TRUE
C,A,20010101,2001,52,2001,768,TGO,Togo,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34192,FALSE,-1,N/A,,FALSE,34192,FALSE,,FALSE,3105,,3105,0,FALSE,FALSE
C,A,20010101,2001,52,2001,788,TUN,Tunisia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,FALSE,-1,N/A,,FALSE,11,FALSE,,FALSE,694,,694,0,FALSE,FALSE
C,A,20010101,2001,52,2001,800,UGA,Uganda,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1876204,FALSE,-1,N/A,,FALSE,1876204,FALSE,,FALSE,907954,,907954,0,FALSE,FALSE
C,A,20010101,2001,52,2001,807,MKD,North Macedonia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3648,FALSE,18,TJ,3648,FALSE,3648,FALSE,0,FALSE,3277.46,0,3277.46,0,FALSE,TRUE
C,A,20010101,2001,52,2001,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,535688617,FALSE,-1,N/A,,FALSE,535688617,FALSE,,FALSE,24189552,,24189552,0,FALSE,FALSE
C,A,20010101,2001,52,2001,834,TZA,United Rep. of Tanzania,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21199,FALSE,-1,N/A,,FALSE,21199,FALSE,,FALSE,14981,,14981,0,FALSE,FALSE
C,A,20010101,2001,52,2001,842,USA,USA,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3556985957,TRUE,-1,N/A,,FALSE,3556985957,TRUE,,FALSE,946765884,,946765884,6,FALSE,FALSE
C,A,20010101,2001,52,2001,862,VEN,Venezuela,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6745,FALSE,-1,N/A,,FALSE,6745,FALSE,,FALSE,,27251,27251,0,FALSE,FALSE
C,A,20010101,2001,52,2001,876,WLF,Wallis and Futuna Isds,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28,FALSE,-1,N/A,,FALSE,28,FALSE,,FALSE,602,,602,0,TRUE,FALSE
C,A,20010101,2001,52,2001,882,WSM,Samoa,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,312,FALSE,-1,N/A,,FALSE,312,FALSE,,FALSE,968,,968,0,FALSE,FALSE
C,A,20010101,2001,52,2001,891,SCG,Serbia and Montenegro (...2005),M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36000,FALSE,-1,N/A,,FALSE,36000,FALSE,,FALSE,5025,,5025,0,FALSE,FALSE
C,A,20010101,2001,52,2001,894,ZMB,Zambia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,170034,FALSE,8,kg,170034,FALSE,170034,FALSE,0,FALSE,73814,0,73814,0,FALSE,TRUE
C,A,20020101,2002,52,2002,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,909704,FALSE,-1,N/A,,FALSE,909704,FALSE,,FALSE,261831,,261831,0,FALSE,FALSE
C,A,20020101,2002,52,2002,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,236,FALSE,-1,N/A,,FALSE,236,FALSE,,FALSE,1952,,1952,0,FALSE,FALSE
C,A,20020101,2002,52,2002,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,231,FALSE,-1,N/A,,FALSE,231,FALSE,,FALSE,4271,,4271,0,TRUE,FALSE
C,A,20020101,2002,52,2002,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,-1,N/A,,FALSE,100,FALSE,,FALSE,2161,,2161,0,TRUE,FALSE
C,A,20020101,2002,52,2002,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23134,FALSE,-1,N/A,,FALSE,23134,FALSE,,FALSE,1400,,1400,0,FALSE,FALSE
C,A,20020101,2002,52,2002,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17096,TRUE,-1,N/A,,FALSE,17096,TRUE,,FALSE,3989,,3989,6,TRUE,FALSE
C,A,20020101,2002,52,2002,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1851746029,TRUE,-1,N/A,,FALSE,1851746029,TRUE,,FALSE,429890449,,429890449,6,TRUE,FALSE
C,A,20020101,2002,52,2002,68,BOL,Bolivia (Plurinational State of),M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3330.658,TRUE,-1,N/A,0,FALSE,3330.658,TRUE,97,FALSE,785,510,785,6,FALSE,TRUE
C,A,20020101,2002,52,2002,72,BWA,Botswana,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,133687965,FALSE,-1,N/A,,FALSE,133687965,FALSE,,FALSE,85591596,,85591596,0,FALSE,FALSE
C,A,20020101,2002,52,2002,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,1,FALSE,,FALSE,0,FALSE,755,595,755,0,FALSE,TRUE
C,A,20020101,2002,52,2002,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60,FALSE,-1,N/A,,FALSE,60,FALSE,,FALSE,89,,89,0,FALSE,FALSE
C,A,20020101,2002,52,2002,96,BRN,Brunei Darussalam,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76,FALSE,-1,N/A,,FALSE,76,FALSE,,FALSE,1379,,1379,0,FALSE,FALSE
C,A,20020101,2002,52,2002,112,BLR,Belarus,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91292,FALSE,-1,N/A,,FALSE,91292,FALSE,,FALSE,16400,,16400,0,TRUE,FALSE
C,A,20020101,2002,52,2002,116,KHM,Cambodia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20050557,FALSE,-1,N/A,,FALSE,20050557,FALSE,,FALSE,6572003,,6572003,0,FALSE,FALSE
C,A,20020101,2002,52,2002,120,CMR,Cameroon,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1758,FALSE,-1,N/A,,FALSE,1758,FALSE,,FALSE,9142,,9142,0,FALSE,FALSE
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58496232,FALSE,-1,N/A,,FALSE,58496232,FALSE,,FALSE,,12527034,12527034,0,TRUE,FALSE
C,A,20020101,2002,52,2002,132,CPV,Cabo Verde,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,8,,8,0,FALSE,FALSE
C,A,20020101,2002,52,2002,156,CHN,China,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12,FALSE,-1,N/A,,FALSE,12,FALSE,,FALSE,1887,,1887,0,TRUE,FALSE
C,A,20020101,2002,52,2002,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41,FALSE,-1,N/A,,FALSE,41,FALSE,,FALSE,240,,240,0,TRUE,FALSE
C,A,20020101,2002,52,2002,188,CRI,Costa Rica,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,82420087,FALSE,-1,N/A,,FALSE,82420087,FALSE,,FALSE,21346564,,21346564,0,FALSE,FALSE
C,A,20020101,2002,52,2002,192,CUB,Cuba,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,992320,FALSE,-1,N/A,,FALSE,992320,FALSE,,FALSE,435869,,435869,0,FALSE,FALSE
C,A,20020101,2002,52,2002,196,CYP,Cyprus,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,-1,N/A,,FALSE,4,FALSE,,FALSE,816,,816,0,TRUE,FALSE
C,A,20020101,2002,52,2002,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,162,FALSE,-1,N/A,,FALSE,162,FALSE,,FALSE,103,,103,0,TRUE,FALSE
C,A,20020101,2002,52,2002,222,SLV,El Salvador,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2608870,FALSE,8,kg,2608870,FALSE,2608870,FALSE,0,FALSE,694378.99,0,694378.99,0,FALSE,TRUE
C,A,20020101,2002,52,2002,234,FRO,Faroe Isds,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,-1,N/A,,FALSE,5,FALSE,,FALSE,7,,7,0,TRUE,FALSE
C,A,20020101,2002,52,2002,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12500,FALSE,-1,N/A,,FALSE,12500,FALSE,,FALSE,2751,,2751,0,TRUE,FALSE
C,A,20020101,2002,52,2002,251,FRA,France,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5979923839,TRUE,-1,N/A,,FALSE,5979923839,TRUE,,FALSE,1388263889,,1388263889,6,TRUE,FALSE
C,A,20020101,2002,52,2002,266,GAB,Gabon,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6377,FALSE,-1,N/A,,FALSE,6377,FALSE,,FALSE,7938,,7938,0,FALSE,FALSE
C,A,20020101,2002,52,2002,270,GMB,Gambia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36680,FALSE,8,kg,36680,FALSE,36680,FALSE,0,FALSE,19793.123,,19793.123,0,FALSE,TRUE
C,A,20020101,2002,52,2002,288,GHA,Ghana,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10033504,FALSE,-1,N/A,,FALSE,10033504,FALSE,,FALSE,2306455,,2306455,0,TRUE,FALSE
C,A,20020101,2002,52,2002,308,GRD,Grenada,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83265,FALSE,-1,N/A,,FALSE,83265,FALSE,,FALSE,38554,,38554,0,FALSE,FALSE
C,A,20020101,2002,52,2002,324,GIN,Guinea,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,409,FALSE,-1,N/A,,FALSE,409,FALSE,,FALSE,24636,,24636,0,FALSE,FALSE
C,A,20020101,2002,52,2002,328,GUY,Guyana,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,295,FALSE,-1,N/A,,FALSE,295,FALSE,,FALSE,1371,,1371,0,FALSE,FALSE
C,A,20020101,2002,52,2002,340,HND,Honduras,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,105,FALSE,-1,N/A,,FALSE,105,FALSE,,FALSE,210,,210,0,FALSE,FALSE
C,A,20020101,2002,52,2002,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41392,FALSE,-1,N/A,,FALSE,41392,FALSE,,FALSE,14141,,14141,0,TRUE,FALSE
C,A,20020101,2002,52,2002,360,IDN,Indonesia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,68,FALSE,-1,N/A,,FALSE,68,FALSE,,FALSE,2986,,2986,0,FALSE,FALSE
C,A,20020101,2002,52,2002,364,IRN,Iran,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1320,FALSE,-1,N/A,,FALSE,1320,FALSE,,FALSE,12390,,12390,0,FALSE,FALSE
C,A,20020101,2002,52,2002,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,108692,FALSE,18,TJ,128153,FALSE,108692,FALSE,0,FALSE,203217.247,0,203217.247,0,FALSE,TRUE
C,A,20020101,2002,52,2002,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36222000,FALSE,-1,N/A,,FALSE,36222000,FALSE,,FALSE,12184000,,12184000,0,TRUE,FALSE
C,A,20020101,2002,52,2002,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53877618000,FALSE,-1,N/A,,FALSE,53877618000,FALSE,,FALSE,11928577916,,11928577916,0,TRUE,FALSE
C,A,20020101,2002,52,2002,398,KAZ,Kazakhstan,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,861,TRUE,-1,N/A,,FALSE,861,TRUE,,FALSE,200,,200,6,FALSE,FALSE
C,A,20020101,2002,52,2002,400,JOR,Jordan,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,155059000,FALSE,-1,N/A,,FALSE,155059000,FALSE,,FALSE,44853110,,44853110,0,TRUE,FALSE
C,A,20020101,2002,52,2002,404,KEN,Kenya,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,846598,FALSE,-1,N/A,,FALSE,846598,FALSE,,FALSE,285686,,285686,0,TRUE,FALSE
C,A,20020101,2002,52,2002,410,KOR,Rep. of Korea,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17992656366,FALSE,-1,N/A,,FALSE,17992656366,FALSE,,FALSE,4120225465,,4120225465,0,TRUE,FALSE
C,A,20020101,2002,52,2002,426,LSO,Lesotho,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11330295.56,TRUE,8,kg,371,FALSE,11330295.56,TRUE,371,FALSE,2674706.803,,2674706.803,6,FALSE,TRUE
C,A,20020101,2002,52,2002,440,LTU,Lithuania,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14,FALSE,8,kg,14,FALSE,14,FALSE,0,FALSE,52,0,52,0,FALSE,TRUE
C,A,20020101,2002,52,2002,442,LUX,Luxembourg,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14883,FALSE,-1,N/A,,FALSE,14883,FALSE,,FALSE,58571,,58571,0,TRUE,FALSE
C,A,20020101,2002,52,2002,450,MDG,Madagascar,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48472,FALSE,8,kg,48472,FALSE,48472,FALSE,0,FALSE,10320.399,,10320.399,0,FALSE,TRUE
C,A,20020101,2002,52,2002,454,MWI,Malawi,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,141103,FALSE,8,kg,141103,FALSE,141103,FALSE,0,FALSE,69572.088,,69572.088,0,FALSE,TRUE
C,A,20020101,2002,52,2002,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,-1,N/A,,FALSE,4,FALSE,,FALSE,2905,,2905,0,TRUE,FALSE
C,A,20020101,2002,52,2002,466,MLI,Mali,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,725,FALSE,-1,N/A,,FALSE,725,FALSE,,FALSE,3164,,3164,0,FALSE,FALSE
C,A,20020101,2002,52,2002,470,MLT,Malta,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50,FALSE,-1,N/A,,FALSE,50,FALSE,,FALSE,301,,301,0,TRUE,FALSE
C,A,20020101,2002,52,2002,478,MRT,Mauritania,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20355,FALSE,-1,N/A,,FALSE,20355,FALSE,,FALSE,2099,,2099,0,FALSE,FALSE
C,A,20020101,2002,52,2002,484,MEX,Mexico,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,172889518,TRUE,-1,N/A,,FALSE,172889518,TRUE,,FALSE,,40137012,40137012,6,TRUE,FALSE
C,A,20020101,2002,52,2002,490,S19,"Other Asia, nes",M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5390212000,FALSE,-1,N/A,,FALSE,5390212000,FALSE,,FALSE,1253177784,,1253177784,0,FALSE,FALSE
C,A,20020101,2002,52,2002,504,MAR,Morocco,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,26,FALSE,0,FALSE,0,FALSE,4877.246,0,4877.246,0,FALSE,TRUE
C,A,20020101,2002,52,2002,508,MOZ,Mozambique,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64869,TRUE,-1,N/A,,FALSE,64869,TRUE,,FALSE,15060,,15060,6,TRUE,FALSE
