country_name_x,year,gdp_current_usd,population_total,trade_openness_gdp_pct,log_gdp,log_population,country,node_dli_us,import_share_from_us,vul_us,us_import_share,hhi_imports,ovi_gas,us_production_oil,us_production_gas,us_prod_shock,country_code,country_name_y,in_degree,out_degree,total_degree,norm_in_degree,norm_out_degree,norm_total_degree,in_strength,out_strength,total_strength,norm_in_strength,norm_out_strength,norm_total_strength,betweenness_centrality,pagerank_centrality,eigenvector_centrality
Russian Federation,2022,2291612121334.64,144236933.0,42.7827864294811,28.46027666893038,18.78696787346078,Russian Federation,,,,,,,1404089.0,39248175.0,1.3222373852356109,,,,,,,,,,,,,,,,,
Saudi Arabia,2022,1239075200000.0,32175224.0,56.8241647749332,27.845386410841893,17.286707273349194,Saudi Arabia,,,,,,,1404089.0,39248175.0,1.3222373852356109,,,,,,,,,,,,,,,,,
Spain,2022,1446498147749.03,47786102.0,78.6275624641006,28.000166680856445,17.68224540204672,Spain,,,,,,0.8241605848103616,1404089.0,39248175.0,1.3222373852356109,,,,,,,,,,,,,,,,,
Switzerland,2022,828508926958.393,8777088.0,138.500698753519,27.442893448599147,15.987655247728846,Switzerland,,,,,,,1404089.0,39248175.0,1.3222373852356109,,,,,,,,,,,,,,,,,
Turkiye,2022,907118434653.505,84979913.0,81.170129694525,27.533538856986212,18.257925468880117,Turkiye,,,,,,,1404089.0,39248175.0,1.3222373852356109,,,,,,,,,,,,,,,,,
United Kingdom,2022,3114042471144.39,67604000.0,68.8805301397863,28.76694282802204,18.029177710860257,United Kingdom,,,,,,,1404089.0,39248175.0,1.3222373852356109,,,,,,,,,,,,,,,,,
United States,2022,26006893000000.0,334017321.0,26.891689830077,30.88938273419777,19.626703408877766,United States,,,,,,,1404089.0,39248175.0,1.3222373852356109,,,,,,,,,,,,,,,,,
Australia,2023,1728057316695.61,26652777.0,49.2251840594381,28.178018955144353,17.098403905774052,Australia,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Brazil,2023,2191131765684.63,211140729.0,33.6662298301438,28.415439314251884,19.168035431205283,Brazil,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Canada,2023,2173339670064.33,40083484.0,66.6323313370668,28.40728611886852,17.50647493711073,Canada,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
China,2023,18270356654533.2,1410710000.0,36.1051923690574,30.536301007448845,21.067358960698986,China,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
France,2023,3051831611384.76,68287487.0,70.5595547931931,28.746763054625767,18.0392371013145,France,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Germany,2023,4525703903627.53,83901923.0,82.7991064495705,29.140794239795135,18.2451590913178,Germany,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
India,2023,3638489096033.86,1438069596.0,44.9928422877561,28.92258962789901,21.08656749284882,India,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Indonesia,2023,1371169301563.62,281190067.0,41.3362868707652,27.94668499653145,19.454541393663803,Indonesia,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Italy,2023,2304605139862.79,58993475.0,65.6408634740709,28.465930471786265,17.892937402533775,Italy,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Japan,2023,4213167237905.83,124516650.0,45.1508795641248,29.069235793818997,18.63994999986707,Japan,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
"Korea, Rep.",2023,1712792854202.37,51712619.0,87.9396791903733,28.1691464022155,17.76121239093359,"Korea, Rep.",,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Mexico,2023,1793798859343.27,129739759.0,73.7695331207325,28.215356754741645,18.681041148186186,Mexico,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Netherlands,2023,1154361305398.06,17877117.0,165.905457011481,27.77456832461184,16.699032073098078,Netherlands,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Russian Federation,2023,2071505725030.58,143826130.0,40.8343264105273,28.359296862172613,18.78411569745315,Russian Federation,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Saudi Arabia,2023,1218584533333.33,33702731.0,54.1690118283683,27.828711082519852,17.33308943061481,Saudi Arabia,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Spain,2023,1620090734956.89,48347910.0,72.1917288917484,28.11350327283703,17.693933552455658,Spain,,,,,,1.1935190753128448,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Switzerland,2023,894424821645.205,8888093.0,135.32000224909,27.51944669124884,16.000223073793215,Switzerland,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Turkiye,2023,1118252958513.72,85325965.0,66.2766047093165,27.742788724919823,18.261989362391304,Turkiye,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
United Kingdom,2023,3369861888972.88,68492000.0,65.0323382579942,28.845892876952384,18.042227508091,United Kingdom,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
United States,2023,27720709000000.0,336806231.0,24.8993631439946,30.953200867123737,19.635018340755135,United States,,,,,,,1175254.0,13226555.0,-0.36348660367219265,,,,,,,,,,,,,,,,,
Australia,2024,1752193307380.34,27204809.0,47.3142290131289,28.19188943761901,17.118904317109276,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2024,2179412080828.59,211998573.0,35.5312202442457,28.410076268663975,19.17209010148156,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2024,2241253230970.34,41288599.0,65.1790339912717,28.438056303457728,17.53609696655278,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2024,18743803170827.2,1408975000.0,37.1984201388623,30.561884316162732,21.066128326625343,China,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2024,3162079073495.78,68516699.0,67.2229707568101,28.78225086183382,18.042588054544588,France,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2024,4659929336890.62,83510950.0,80.3446714019595,29.17002140019375,18.240488318947836,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2024,3912686168582.21,1450935791.0,44.6710926352422,28.995245253686992,21.09547455831868,India,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2024,1396300098190.97,283487931.0,42.572647301834,27.964847067216816,19.46268010879732,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,2024,2372774547793.12,58986023.0,63.1760890612347,28.49508108161759,17.892811075500074,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2024,4026210821146.81,123975371.0,,29.02384680668991,18.635593482873812,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",2024,,51751065.0,,,17.761955569608137,"Korea, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2024,1852722885258.11,130861007.0,74.7115956058691,28.247677502808077,18.689646302623085,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,2024,1227543925316.41,17994237.0,156.173668455139,27.836036480346664,16.705562097929484,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,2024,2173835806671.66,143533851.0,39.5081647660396,28.40751437586534,18.782081460815373,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2024,1237529866666.67,35300280.0,54.8044847186988,27.84413846577816,17.3794014538834,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,2024,1722745978335.16,48807137.0,70.3050400627785,28.174940632736167,17.70338711012989,Spain,,,,,,1.240213535470188,,,,,,,,,,,,,,,,,,,,
Switzerland,2024,936564198048.516,9034102.0,134.09514852061,27.56548390752057,16.016517085812602,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,2024,1323254808058.74,85518661.0,55.8217844527219,27.911115581200477,18.26424516740227,Turkiye,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2024,3643834188782.91,69226000.0,62.4075013968837,28.9240575917616,18.05288707256521,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,2024,29184890000000.0,340110988.0,24.8879916970734,31.00467222551775,19.64478255760019,United States,,,,,,,,,,,,,,,,,,,,,,,,,,
